Id_cliente,Cliente,Razao_social,Situacao,Criado_em,Atualizado_em,Tipo_de_contrato,Contrato,FMH_Help_Desk,FM_On_Site_SSP,FM_Help_Desk,FM_LABIN,FM_Telefonia,FM_On_Site_Ti,FMH_On_site_Ti,FMH_On_site_SSP,Grupo_cliente,Setor,CEP,Cidade,Estado
129981,Cavalcanti,CAVALCANTI LTDA,Ativo,2024-10-16 17:22:09.000000,2026-03-19 19:30:01.723795,Chamado,Não,10.0,5,20,10,5,10,10.0,80.0,Escritorios Associados,Contabil,18010-000,SOROCABA,SP
473531,Monteiro,MONTEIRO LTDA,Ativo,2025-01-15 05:32:05.000000,2026-03-19 19:30:01.723813,Eqpto/Colab,Rescindido,10.0,50,20,20,10,5,10.0,80.0,Vendas Diretas,Varejo,13010-000,CAMPINAS,SP
139649,Caldeira S.A.,CALDEIRA S.A. LTDA,Inativo,2025-09-29 21:30:04.000000,2026-03-19 19:30:01.723831,Chamado,Sim,20.0,5,20,10,10,50,40.0,40.0,Tecnologia,Servicos,30110-000,BELO HORIZONTE,MG
493808,Marques,MARQUES LTDA,Ativo,2024-05-06 04:09:28.000000,2026-03-19 19:30:01.723848,Eqpto/Colab,Sim,10.0,10,0,0,50,5,20.0,10.0,Tecnologia,Servicos,77001-000,PALMAS,TO
690918,Dias e Filhos,DIAS E FILHOS LTDA,Ativo,2024-05-23 04:43:49.000000,2026-03-19 19:30:01.723867,Horas,Sim,40.0,50,20,0,20,50,20.0,40.0,Manufatura Sul,Industria,57010-000,MACEIO,AL
813410,Martins,MARTINS LTDA,Ativo,2025-10-22 09:13:13.000000,2026-03-19 19:30:01.723885,Horas,Sim,10.0,50,0,20,0,10,80.0,0.0,Manufatura Sul,Industria,44001-000,FEIRA DE SANTANA,BA
501244,Vargas,VARGAS LTDA,Inativo,2023-09-03 10:59:28.000000,2026-03-19 19:30:01.723901,Horas,Rescindido,0.0,0,10,50,5,5,40.0,0.0,Vendas Diretas,Varejo,15010-000,SAO JOSE DO RIO PRETO,SP
561160,Sampaio Albuquerque Ltda.,SAMPAIO ALBUQUERQUE LTDA. LTDA,Ativo,2025-05-24 07:19:53.000000,2026-03-19 19:30:01.723921,Eqpto/Colab,Não,10.0,0,20,0,5,5,80.0,80.0,Manufatura Sul,Industria,68900-000,MACAPA,AP
587307,Camargo,CAMARGO LTDA,Ativo,2025-07-10 20:52:07.000000,2026-03-19 19:30:01.723938,Eqpto/Colab,Sim,0.0,5,0,50,5,20,80.0,10.0,Tecnologia,Servicos,13010-000,CAMPINAS,SP
769799,Moraes,MORAES LTDA,Ativo,2024-09-09 15:07:14.000000,2026-03-19 19:30:01.723956,Chamado,Não,80.0,10,20,10,0,50,80.0,80.0,Escritorios Associados,Contabil,69005-000,MANAUS,AM
684693,Peixoto,PEIXOTO LTDA,Ativo,2024-12-29 12:10:50.000000,2026-03-19 19:30:01.723973,Chamado,Não,20.0,5,20,50,5,50,20.0,40.0,Tecnologia,Servicos,64000-000,TERESINA,PI
669507,Goncalves Ltda.,GONCALVES LTDA. LTDA,Ativo,2024-09-28 03:10:22.000000,2026-03-19 19:30:01.723991,Eqpto/Colab,Sim,40.0,10,5,20,20,5,0.0,0.0,Tecnologia,Servicos,88010-000,FLORIANOPOLIS,SC
306931,Oliveira Santos - ME,OLIVEIRA SANTOS - ME LTDA,Inativo,2024-08-12 06:07:27.000000,2026-03-19 19:30:01.724009,Horas,Rescindido,80.0,50,20,20,5,0,40.0,20.0,Tecnologia,Servicos,69005-000,MANAUS,AM
237329,Caldeira,CALDEIRA LTDA,Inativo,2026-01-31 12:26:52.000000,2026-03-19 19:30:01.724026,Chamado,Não,40.0,10,20,0,50,10,40.0,80.0,Escritorios Associados,Contabil,01001-000,SAO PAULO,SP
244082,Viana e Filhos,VIANA E FILHOS LTDA,Inativo,2024-08-20 13:22:58.000000,2026-03-19 19:30:01.724044,Horas,Sim,10.0,10,0,10,0,10,10.0,10.0,Escritorios Associados,Contabil,50010-000,RECIFE,PE
654900,Araujo S.A.,ARAUJO S.A. LTDA,Ativo,2025-01-27 17:33:27.000000,2026-03-19 19:30:01.724061,Chamado,Rescindido,80.0,20,0,5,10,5,20.0,0.0,Vendas Diretas,Varejo,89010-000,BLUMENAU,SC
797122,Sampaio,SAMPAIO LTDA,Inativo,2025-12-22 14:54:41.000000,2026-03-19 19:30:01.724081,Horas,Sim,20.0,5,50,5,5,5,10.0,10.0,Vendas Diretas,Varejo,68900-000,MACAPA,AP
531949,Farias S/A,FARIAS S/A LTDA,Ativo,2023-04-05 08:53:36.000000,2026-03-19 19:30:01.724100,Eqpto/Colab,Rescindido,20.0,20,0,50,20,5,40.0,80.0,Manufatura Sul,Industria,96010-000,PELOTAS,RS
252501,Machado,MACHADO LTDA,Inativo,2025-02-08 00:11:47.000000,2026-03-19 19:30:01.724120,Eqpto/Colab,Sim,0.0,20,10,20,20,10,80.0,10.0,Tecnologia,Servicos,58400-000,CAMPINA GRANDE,PB
304218,Sampaio,SAMPAIO LTDA,Inativo,2023-04-23 00:02:01.000000,2026-03-19 19:30:01.724138,Chamado,Rescindido,20.0,10,10,5,10,5,40.0,0.0,Tecnologia,Servicos,18010-000,SOROCABA,SP
550478,Novais,NOVAIS LTDA,Inativo,2026-01-17 07:20:15.000000,2026-03-19 19:30:01.724155,Horas,Não,40.0,5,5,10,5,0,20.0,0.0,Vendas Diretas,Varejo,79002-000,CAMPO GRANDE,MS
689915,Castro,CASTRO LTDA,Ativo,2025-03-27 10:13:41.000000,2026-03-19 19:30:01.724175,Eqpto/Colab,Rescindido,10.0,5,50,10,0,5,20.0,80.0,Vendas Diretas,Varejo,49010-000,ARACAJU,SE
804628,Farias Ltda.,FARIAS LTDA. LTDA,Ativo,2023-04-28 11:56:50.000000,2026-03-19 19:30:01.724198,Horas,Não,10.0,5,20,50,50,5,0.0,10.0,Escritorios Associados,Contabil,55002-000,CARUARU,PE
370879,Aparecida Albuquerque - EI,APARECIDA ALBUQUERQUE - EI LTDA,Ativo,2025-02-03 22:25:57.000000,2026-03-19 19:30:01.724228,Chamado,Sim,20.0,5,0,5,5,5,40.0,20.0,Escritorios Associados,Contabil,80010-000,CURITIBA,PR
394816,Pimenta,PIMENTA LTDA,Inativo,2024-05-09 16:31:07.000000,2026-03-19 19:30:01.724258,Chamado,Sim,20.0,20,5,10,50,20,20.0,20.0,Escritorios Associados,Contabil,78005-000,CUIABA,MT
886803,Fernandes,FERNANDES LTDA,Inativo,2025-08-18 00:00:23.000000,2026-03-19 19:30:01.724288,Chamado,Não,10.0,20,20,20,5,5,20.0,10.0,Escritorios Associados,Contabil,56302-000,PETROLINA,PE
848455,da Paz Ltda.,DA PAZ LTDA. LTDA,Inativo,2024-01-16 20:21:41.000000,2026-03-19 19:30:01.724320,Horas,Rescindido,80.0,0,5,10,50,0,10.0,0.0,Vendas Diretas,Varejo,87013-000,MARINGA,PR
411289,Camara,CAMARA LTDA,Ativo,2023-11-18 15:34:13.000000,2026-03-19 19:30:01.724346,Chamado,Não,0.0,0,10,5,0,20,80.0,40.0,Tecnologia,Servicos,80010-000,CURITIBA,PR
737399,Lima Andrade S/A,LIMA ANDRADE S/A LTDA,Inativo,2023-07-08 22:25:14.000000,2026-03-19 19:30:01.724365,Chamado,Rescindido,80.0,50,5,5,20,0,20.0,10.0,Vendas Diretas,Varejo,78005-000,CUIABA,MT
250538,Aragao - EI,ARAGAO - EI LTDA,Inativo,2023-12-29 16:48:39.000000,2026-03-19 19:30:01.724396,Chamado,Sim,40.0,20,20,50,50,20,40.0,0.0,Vendas Diretas,Varejo,60010-000,FORTALEZA,CE
737017,Fogaca,FOGACA LTDA,Ativo,2025-05-01 05:02:23.000000,2026-03-19 19:30:01.724428,Chamado,Sim,10.0,5,5,5,5,50,20.0,0.0,Escritorios Associados,Contabil,59010-000,NATAL,RN
724619,Siqueira,SIQUEIRA LTDA,Inativo,2024-05-30 18:46:10.000000,2026-03-19 19:30:01.724452,Eqpto/Colab,Rescindido,40.0,50,5,5,20,5,10.0,10.0,Vendas Diretas,Varejo,39400-000,MONTES CLAROS,MG
169382,Campos Novaes e Filhos,CAMPOS NOVAES E FILHOS LTDA,Ativo,2025-04-16 04:01:54.000000,2026-03-19 19:30:01.724470,Horas,Não,0.0,50,0,10,0,10,80.0,0.0,Escritorios Associados,Contabil,58400-000,CAMPINA GRANDE,PB
431029,da Paz,DA PAZ LTDA,Ativo,2024-02-17 06:23:42.000000,2026-03-19 19:30:01.724492,Chamado,Rescindido,40.0,50,20,20,5,20,40.0,20.0,Escritorios Associados,Contabil,69900-000,RIO BRANCO,AC
350851,Pires - ME,PIRES - ME LTDA,Ativo,2024-10-23 20:46:51.000000,2026-03-19 19:30:01.724520,Chamado,Rescindido,20.0,5,20,5,5,0,0.0,80.0,Vendas Diretas,Varejo,69900-000,RIO BRANCO,AC
260189,Pinto e Filhos,PINTO E FILHOS LTDA,Inativo,2024-12-16 04:10:46.000000,2026-03-19 19:30:01.724540,Horas,Não,40.0,50,50,5,5,5,40.0,0.0,Escritorios Associados,Contabil,38400-000,UBERLANDIA,MG
464343,Macedo Ribeiro e Filhos,MACEDO RIBEIRO E FILHOS LTDA,Ativo,2024-10-25 02:49:18.000000,2026-03-19 19:30:01.724560,Chamado,Rescindido,10.0,50,5,50,0,5,80.0,80.0,Vendas Diretas,Varejo,69301-000,BOA VISTA,RR
634397,Sampaio,SAMPAIO LTDA,Inativo,2026-02-01 08:12:33.000000,2026-03-19 19:30:01.724584,Horas,Sim,0.0,10,5,0,10,0,40.0,0.0,Vendas Diretas,Varejo,77001-000,PALMAS,TO
463458,Azevedo,AZEVEDO LTDA,Ativo,2024-09-12 16:56:18.000000,2026-03-19 19:30:01.724613,Chamado,Não,0.0,5,50,20,20,5,10.0,40.0,Tecnologia,Servicos,86010-000,LONDRINA,PR
322654,Sousa Cirino - EI,SOUSA CIRINO - EI LTDA,Ativo,2023-04-23 06:30:19.000000,2026-03-19 19:30:01.724632,Horas,Sim,0.0,10,5,0,0,50,80.0,80.0,Tecnologia,Servicos,66010-000,BELEM,PA
171226,Pires - ME,PIRES - ME LTDA,Ativo,2025-06-22 23:46:23.000000,2026-03-19 19:30:01.724664,Horas,Não,10.0,10,50,50,20,0,80.0,0.0,Vendas Diretas,Varejo,40010-000,SALVADOR,BA
739758,Lopes,LOPES LTDA,Ativo,2024-05-06 22:04:52.000000,2026-03-19 19:30:01.724706,Horas,Não,10.0,10,50,50,0,5,40.0,80.0,Escritorios Associados,Contabil,13010-000,CAMPINAS,SP
248084,Porto,PORTO LTDA,Ativo,2025-01-24 19:53:40.000000,2026-03-19 19:30:01.724734,Eqpto/Colab,Não,10.0,50,10,10,20,20,80.0,40.0,Vendas Diretas,Varejo,01001-000,SAO PAULO,SP
388203,Leao,LEAO LTDA,Inativo,2025-01-18 19:29:22.000000,2026-03-19 19:30:01.724752,Eqpto/Colab,Sim,80.0,10,10,5,20,5,0.0,80.0,Escritorios Associados,Contabil,20010-000,RIO DE JANEIRO,RJ
544610,Rodrigues - EI,RODRIGUES - EI LTDA,Ativo,2024-05-23 05:53:13.000000,2026-03-19 19:30:01.724770,Horas,Sim,0.0,10,5,50,50,10,0.0,20.0,Manufatura Sul,Industria,49010-000,ARACAJU,SE
618501,Alves,ALVES LTDA,Ativo,2023-10-31 12:58:31.000000,2026-03-19 19:30:01.724788,Eqpto/Colab,Não,20.0,20,20,5,0,50,80.0,20.0,Tecnologia,Servicos,57010-000,MACEIO,AL
315233,Camargo,CAMARGO LTDA,Inativo,2024-07-27 10:12:36.000000,2026-03-19 19:30:01.724806,Eqpto/Colab,Sim,10.0,5,0,5,0,10,10.0,40.0,Manufatura Sul,Industria,87013-000,MARINGA,PR
568044,Albuquerque Silveira - EI,ALBUQUERQUE SILVEIRA - EI LTDA,Inativo,2023-03-22 15:42:46.000000,2026-03-19 19:30:01.724826,Horas,Não,10.0,10,10,5,50,0,80.0,40.0,Manufatura Sul,Industria,78005-000,CUIABA,MT
199103,Vargas,VARGAS LTDA,Inativo,2025-09-10 14:42:25.000000,2026-03-19 19:30:01.724844,Horas,Não,0.0,0,5,5,10,50,40.0,0.0,Tecnologia,Servicos,56302-000,PETROLINA,PE
250645,Abreu Ribeiro S.A.,ABREU RIBEIRO S.A. LTDA,Inativo,2025-07-19 06:31:17.000000,2026-03-19 19:30:01.724861,Chamado,Não,40.0,0,50,5,5,20,10.0,80.0,Vendas Diretas,Varejo,18010-000,SOROCABA,SP
622149,Macedo,MACEDO LTDA,Inativo,2024-03-30 16:52:30.000000,2026-03-19 19:30:01.724881,Chamado,Sim,0.0,5,50,10,5,10,10.0,80.0,Manufatura Sul,Industria,79002-000,CAMPO GRANDE,MS
339373,da Mata,DA MATA LTDA,Ativo,2026-03-05 09:13:05.000000,2026-03-19 19:30:01.724901,Chamado,Não,40.0,0,10,0,10,5,20.0,80.0,Manufatura Sul,Industria,18010-000,SOROCABA,SP
555989,da Paz Martins Ltda.,DA PAZ MARTINS LTDA. LTDA,Inativo,2025-06-14 21:19:06.000000,2026-03-19 19:30:01.724919,Horas,Rescindido,10.0,0,10,50,50,10,80.0,20.0,Manufatura Sul,Industria,69900-000,RIO BRANCO,AC
854680,Leao,LEAO LTDA,Ativo,2025-08-24 00:13:24.000000,2026-03-19 19:30:01.724936,Horas,Não,80.0,50,20,0,50,20,0.0,10.0,Tecnologia,Servicos,95010-000,CAXIAS DO SUL,RS
540938,Lima Castro S.A.,LIMA CASTRO S.A. LTDA,Inativo,2023-05-02 21:27:04.000000,2026-03-19 19:30:01.724954,Eqpto/Colab,Rescindido,80.0,5,10,10,0,10,0.0,20.0,Manufatura Sul,Industria,86010-000,LONDRINA,PR
834841,Dias Sa S.A.,DIAS SA S.A. LTDA,Inativo,2025-03-07 21:55:51.000000,2026-03-19 19:30:01.724972,Eqpto/Colab,Sim,10.0,10,0,50,50,50,40.0,0.0,Tecnologia,Servicos,77001-000,PALMAS,TO
879343,Sampaio,SAMPAIO LTDA,Ativo,2024-03-14 22:42:29.000000,2026-03-19 19:30:01.724994,Horas,Não,0.0,20,50,20,50,10,0.0,80.0,Vendas Diretas,Varejo,77001-000,PALMAS,TO
181283,Carvalho Borges Ltda.,CARVALHO BORGES LTDA. LTDA,Ativo,2025-06-26 11:40:03.000000,2026-03-19 19:30:01.725029,Eqpto/Colab,Sim,20.0,5,20,20,10,20,0.0,20.0,Tecnologia,Servicos,12209-000,SAO JOSE DOS CAMPOS,SP
156766,Cirino Ltda.,CIRINO LTDA. LTDA,Ativo,2023-07-04 19:22:13.000000,2026-03-19 19:30:01.725067,Horas,Rescindido,20.0,50,5,0,5,5,40.0,80.0,Tecnologia,Servicos,58010-000,JOAO PESSOA,PB
738688,Fernandes Melo S.A.,FERNANDES MELO S.A. LTDA,Inativo,2024-01-31 10:00:37.000000,2026-03-19 19:30:01.725088,Horas,Não,10.0,0,20,50,0,0,80.0,40.0,Manufatura Sul,Industria,89010-000,BLUMENAU,SC
395432,Souza,SOUZA LTDA,Ativo,2025-02-13 10:43:29.000000,2026-03-19 19:30:01.725113,Horas,Rescindido,0.0,5,5,0,5,20,0.0,80.0,Escritorios Associados,Contabil,59010-000,NATAL,RN
762854,Souza,SOUZA LTDA,Ativo,2023-10-03 11:33:00.000000,2026-03-19 19:30:01.725138,Chamado,Não,80.0,5,5,5,50,10,0.0,20.0,Tecnologia,Servicos,49010-000,ARACAJU,SE
815486,Martins S/A,MARTINS S/A LTDA,Inativo,2023-06-13 09:29:21.000000,2026-03-19 19:30:01.725160,Eqpto/Colab,Rescindido,40.0,0,20,50,0,50,20.0,20.0,Vendas Diretas,Varejo,79002-000,CAMPO GRANDE,MS
527666,Gomes,GOMES LTDA,Ativo,2024-11-14 07:55:08.000000,2026-03-19 19:30:01.725198,Horas,Sim,10.0,5,10,0,10,5,40.0,80.0,Vendas Diretas,Varejo,63010-000,JUAZEIRO DO NORTE,CE
302882,Vargas Camargo Ltda.,VARGAS CAMARGO LTDA. LTDA,Ativo,2025-09-29 00:59:02.000000,2026-03-19 19:30:01.725236,Chamado,Sim,0.0,0,5,50,5,5,10.0,0.0,Manufatura Sul,Industria,39400-000,MONTES CLAROS,MG
629135,Fonseca Sousa S.A.,FONSECA SOUSA S.A. LTDA,Ativo,2024-08-15 11:00:56.000000,2026-03-19 19:30:01.725271,Horas,Rescindido,40.0,5,20,5,20,20,0.0,40.0,Manufatura Sul,Industria,78005-000,CUIABA,MT
312204,Freitas Rios Ltda.,FREITAS RIOS LTDA. LTDA,Inativo,2024-01-11 17:24:21.000000,2026-03-19 19:30:01.725299,Eqpto/Colab,Rescindido,80.0,0,50,20,0,5,10.0,0.0,Manufatura Sul,Industria,69005-000,MANAUS,AM
567757,Melo,MELO LTDA,Ativo,2023-04-05 03:44:08.000000,2026-03-19 19:30:01.725326,Chamado,Sim,40.0,5,5,5,5,0,40.0,40.0,Tecnologia,Servicos,62010-000,SOBRAL,CE
514857,Pimenta,PIMENTA LTDA,Ativo,2023-03-20 21:16:26.000000,2026-03-19 19:30:01.725348,Chamado,Não,10.0,0,20,50,5,0,40.0,0.0,Manufatura Sul,Industria,18010-000,SOROCABA,SP
366125,das Neves,DAS NEVES LTDA,Inativo,2023-05-31 03:33:40.000000,2026-03-19 19:30:01.725371,Horas,Sim,20.0,50,0,50,0,5,10.0,40.0,Tecnologia,Servicos,13010-000,CAMPINAS,SP
150912,Vasconcelos - ME,VASCONCELOS - ME LTDA,Inativo,2023-04-21 08:17:18.000000,2026-03-19 19:30:01.725389,Eqpto/Colab,Rescindido,10.0,10,0,50,10,10,10.0,20.0,Manufatura Sul,Industria,24020-000,NITEROI,RJ
661464,Vieira,VIEIRA LTDA,Ativo,2026-02-24 04:45:14.000000,2026-03-19 19:30:01.725408,Eqpto/Colab,Rescindido,80.0,20,50,50,0,10,80.0,20.0,Tecnologia,Servicos,55002-000,CARUARU,PE
405838,Porto S/A,PORTO S/A LTDA,Ativo,2025-04-29 16:14:42.000000,2026-03-19 19:30:01.725429,Horas,Rescindido,0.0,5,50,10,50,50,40.0,10.0,Tecnologia,Servicos,50010-000,RECIFE,PE
588874,Jesus,JESUS LTDA,Inativo,2024-08-02 07:22:03.000000,2026-03-19 19:30:01.725454,Horas,Sim,80.0,10,5,50,5,50,10.0,10.0,Vendas Diretas,Varejo,76801-000,PORTO VELHO,RO
114912,Santos,SANTOS LTDA,Ativo,2025-01-06 19:35:16.000000,2026-03-19 19:30:01.725473,Chamado,Sim,80.0,50,5,20,20,50,10.0,10.0,Tecnologia,Servicos,89201-000,JOINVILLE,SC
532103,da Mata Ltda.,DA MATA LTDA. LTDA,Inativo,2024-08-31 02:41:35.000000,2026-03-19 19:30:01.725492,Horas,Sim,20.0,20,50,0,5,10,40.0,0.0,Vendas Diretas,Varejo,89201-000,JOINVILLE,SC
459641,Costa,COSTA LTDA,Ativo,2023-08-15 10:17:14.000000,2026-03-19 19:30:01.725522,Horas,Não,0.0,10,0,50,10,50,40.0,20.0,Manufatura Sul,Industria,36010-000,JUIZ DE FORA,MG
252062,Aragao,ARAGAO LTDA,Ativo,2023-07-02 06:47:20.000000,2026-03-19 19:30:01.725555,Chamado,Rescindido,10.0,5,10,0,0,20,40.0,40.0,Manufatura Sul,Industria,80010-000,CURITIBA,PR
486650,Fogaca Mendes S/A,FOGACA MENDES S/A LTDA,Inativo,2025-09-29 12:51:06.000000,2026-03-19 19:30:01.725583,Chamado,Não,10.0,20,5,50,20,0,10.0,80.0,Escritorios Associados,Contabil,69900-000,RIO BRANCO,AC
185617,Moura,MOURA LTDA,Inativo,2023-09-16 14:20:14.000000,2026-03-19 19:30:01.725615,Eqpto/Colab,Rescindido,10.0,20,10,20,10,10,40.0,20.0,Vendas Diretas,Varejo,11010-000,SANTOS,SP
317268,da Paz Alves - EI,DA PAZ ALVES - EI LTDA,Ativo,2023-06-07 07:16:29.000000,2026-03-19 19:30:01.725649,Horas,Sim,80.0,20,10,50,20,10,20.0,40.0,Escritorios Associados,Contabil,95010-000,CAXIAS DO SUL,RS
156088,Pimenta,PIMENTA LTDA,Inativo,2024-01-27 19:07:55.000000,2026-03-19 19:30:01.725685,Horas,Sim,20.0,50,5,50,10,10,80.0,10.0,Manufatura Sul,Industria,69005-000,MANAUS,AM
227446,Silva,SILVA LTDA,Ativo,2023-11-07 01:56:29.000000,2026-03-19 19:30:01.725708,Chamado,Sim,40.0,5,10,10,10,0,40.0,10.0,Manufatura Sul,Industria,89010-000,BLUMENAU,SC
429706,Cavalcanti Castro S.A.,CAVALCANTI CASTRO S.A. LTDA,Inativo,2024-05-21 17:35:32.000000,2026-03-19 19:30:01.725728,Chamado,Não,80.0,10,20,0,20,5,0.0,40.0,Vendas Diretas,Varejo,64000-000,TERESINA,PI
665899,Jesus Machado Ltda.,JESUS MACHADO LTDA. LTDA,Inativo,2025-09-20 12:36:08.000000,2026-03-19 19:30:01.725750,Horas,Sim,20.0,0,0,10,50,20,0.0,0.0,Vendas Diretas,Varejo,95010-000,CAXIAS DO SUL,RS
518243,Costa Gomes - ME,COSTA GOMES - ME LTDA,Ativo,2025-04-30 15:16:16.000000,2026-03-19 19:30:01.725785,Chamado,Não,40.0,0,0,0,50,5,0.0,10.0,Manufatura Sul,Industria,20010-000,RIO DE JANEIRO,RJ
769147,Silveira,SILVEIRA LTDA,Inativo,2024-09-28 16:55:59.000000,2026-03-19 19:30:01.725817,Chamado,Sim,0.0,50,50,50,10,10,0.0,0.0,Tecnologia,Servicos,44001-000,FEIRA DE SANTANA,BA
269996,Pires Barbosa S.A.,PIRES BARBOSA S.A. LTDA,Ativo,2023-03-22 22:14:57.000000,2026-03-19 19:30:01.725842,Horas,Não,10.0,5,20,10,50,50,10.0,0.0,Vendas Diretas,Varejo,90010-000,PORTO ALEGRE,RS
101042,da Rosa,DA ROSA LTDA,Inativo,2026-03-06 01:15:23.000000,2026-03-19 19:30:01.725869,Horas,Não,40.0,20,50,10,20,0,80.0,80.0,Escritorios Associados,Contabil,69301-000,BOA VISTA,RR
388881,Peixoto e Filhos,PEIXOTO E FILHOS LTDA,Ativo,2025-06-03 23:57:00.000000,2026-03-19 19:30:01.725890,Horas,Não,40.0,0,5,20,50,5,0.0,10.0,Tecnologia,Servicos,65010-000,SAO LUIS,MA
711931,Souza,SOUZA LTDA,Ativo,2024-10-13 09:54:28.000000,2026-03-19 19:30:01.725910,Chamado,Sim,10.0,20,50,0,10,10,0.0,40.0,Manufatura Sul,Industria,59010-000,NATAL,RN
354106,Macedo Correia - EI,MACEDO CORREIA - EI LTDA,Ativo,2023-12-13 18:38:58.000000,2026-03-19 19:30:01.725942,Horas,Não,10.0,5,0,0,5,50,10.0,20.0,Escritorios Associados,Contabil,79002-000,CAMPO GRANDE,MS
755877,Montenegro - EI,MONTENEGRO - EI LTDA,Inativo,2025-08-10 10:33:29.000000,2026-03-19 19:30:01.725966,Chamado,Rescindido,20.0,5,10,50,10,5,10.0,40.0,Vendas Diretas,Varejo,24020-000,NITEROI,RJ
398660,Teixeira - ME,TEIXEIRA - ME LTDA,Ativo,2025-08-14 02:07:27.000000,2026-03-19 19:30:01.725990,Chamado,Não,80.0,5,20,20,50,20,10.0,80.0,Tecnologia,Servicos,13010-000,CAMPINAS,SP
361499,Porto,PORTO LTDA,Inativo,2024-06-06 07:17:22.000000,2026-03-19 19:30:01.726023,Horas,Sim,80.0,20,20,5,0,20,40.0,40.0,Vendas Diretas,Varejo,89010-000,BLUMENAU,SC
388087,Moraes Ltda.,MORAES LTDA. LTDA,Ativo,2023-05-13 13:10:17.000000,2026-03-19 19:30:01.726044,Eqpto/Colab,Não,40.0,20,0,20,0,10,40.0,20.0,Escritorios Associados,Contabil,86010-000,LONDRINA,PR
815451,Pinto Costela S.A.,PINTO COSTELA S.A. LTDA,Inativo,2024-11-24 12:37:08.000000,2026-03-19 19:30:01.726062,Eqpto/Colab,Rescindido,80.0,10,5,5,50,5,0.0,10.0,Tecnologia,Servicos,68900-000,MACAPA,AP
770615,Andrade - ME,ANDRADE - ME LTDA,Inativo,2026-02-05 14:54:40.000000,2026-03-19 19:30:01.726092,Eqpto/Colab,Não,10.0,5,10,10,50,10,0.0,0.0,Tecnologia,Servicos,57010-000,MACEIO,AL
806087,Rocha Marques - ME,ROCHA MARQUES - ME LTDA,Inativo,2024-10-16 17:32:12.000000,2026-03-19 19:30:01.726119,Chamado,Sim,10.0,5,10,5,20,50,80.0,10.0,Vendas Diretas,Varejo,69900-000,RIO BRANCO,AC
602313,Montenegro Rocha S/A,MONTENEGRO ROCHA S/A LTDA,Ativo,2025-10-14 17:32:40.000000,2026-03-19 19:30:01.726142,Horas,Rescindido,80.0,50,0,20,20,20,80.0,40.0,Tecnologia,Servicos,96010-000,PELOTAS,RS
765935,Caldeira,CALDEIRA LTDA,Ativo,2025-01-02 14:10:42.000000,2026-03-19 19:30:01.726162,Horas,Não,80.0,5,0,5,50,0,40.0,80.0,Manufatura Sul,Industria,40010-000,SALVADOR,BA
