Id_cliente,Cliente,Razao_social,Situacao,Criado_em,Atualizado_em,Tipo_de_contrato,Contrato,FMH_Help_Desk,FM_On_Site_SSP,FM_Help_Desk,FM_LABIN,FM_Telefonia,FM_On_Site_Ti,FMH_On_site_Ti,FMH_On_site_SSP,Grupo_cliente,Setor,CEP,Cidade,Estado
201170,Siqueira Cardoso - ME,SIQUEIRA CARDOSO - ME LTDA,Ativo,2025-08-18 19:24:16.000000,2026-03-19 19:30:01.726196,Eqpto/Colab,Rescindido,10.0,50,10,10,50,20,80.0,80.0,Manufatura Sul,Industria,39400-000,MONTES CLAROS,MG
759389,Garcia,GARCIA LTDA,Ativo,2024-06-05 10:43:17.000000,2026-03-19 19:30:01.726227,Horas,Sim,40.0,50,10,5,50,50,0.0,40.0,Manufatura Sul,Industria,87013-000,MARINGA,PR
718277,Campos,CAMPOS LTDA,Ativo,2024-09-12 04:25:34.000000,2026-03-19 19:30:01.726253,Horas,Sim,10.0,0,0,10,0,0,20.0,20.0,Escritorios Associados,Contabil,58010-000,JOAO PESSOA,PB
465400,Garcia Cassiano S.A.,GARCIA CASSIANO S.A. LTDA,Inativo,2024-03-02 15:39:02.000000,2026-03-19 19:30:01.726281,Eqpto/Colab,Sim,80.0,10,50,50,10,5,80.0,40.0,Manufatura Sul,Industria,29010-000,VITORIA,ES
802429,Pacheco Moraes - EI,PACHECO MORAES - EI LTDA,Inativo,2025-08-18 10:02:12.000000,2026-03-19 19:30:01.726312,Chamado,Não,10.0,50,0,5,20,50,20.0,40.0,Vendas Diretas,Varejo,78005-000,CUIABA,MT
585169,Martins,MARTINS LTDA,Inativo,2025-03-14 10:43:22.000000,2026-03-19 19:30:01.726342,Chamado,Rescindido,20.0,50,20,10,5,20,20.0,0.0,Tecnologia,Servicos,80010-000,CURITIBA,PR
658470,Mendes e Filhos,MENDES E FILHOS LTDA,Ativo,2024-10-26 01:39:05.000000,2026-03-19 19:30:01.726376,Eqpto/Colab,Sim,10.0,20,50,0,5,5,40.0,0.0,Vendas Diretas,Varejo,63010-000,JUAZEIRO DO NORTE,CE
622983,da Rocha e Filhos,DA ROCHA E FILHOS LTDA,Inativo,2024-02-15 15:28:12.000000,2026-03-19 19:30:01.726407,Chamado,Não,10.0,50,20,50,10,10,0.0,40.0,Escritorios Associados,Contabil,89010-000,BLUMENAU,SC
573444,Pimenta Ltda.,PIMENTA LTDA. LTDA,Inativo,2024-12-09 16:26:36.000000,2026-03-19 19:30:01.726444,Chamado,Sim,10.0,5,0,10,10,10,0.0,40.0,Manufatura Sul,Industria,69900-000,RIO BRANCO,AC
663024,Brito S.A.,BRITO S.A. LTDA,Inativo,2024-09-04 06:26:00.000000,2026-03-19 19:30:01.726484,Eqpto/Colab,Rescindido,0.0,0,0,0,50,0,20.0,0.0,Vendas Diretas,Varejo,01001-000,SAO PAULO,SP
138347,Montenegro,MONTENEGRO LTDA,Inativo,2024-08-07 09:13:34.000000,2026-03-19 19:30:01.726506,Eqpto/Colab,Rescindido,0.0,5,10,10,0,0,80.0,0.0,Vendas Diretas,Varejo,87013-000,MARINGA,PR
823676,Fonseca,FONSECA LTDA,Ativo,2023-05-05 14:53:54.000000,2026-03-19 19:30:01.726528,Horas,Rescindido,10.0,20,5,50,0,20,40.0,20.0,Manufatura Sul,Industria,12209-000,SAO JOSE DOS CAMPOS,SP
161554,Sales Sa e Filhos,SALES SA E FILHOS LTDA,Inativo,2023-10-21 11:41:16.000000,2026-03-19 19:30:01.726547,Chamado,Rescindido,0.0,20,20,5,20,20,10.0,20.0,Tecnologia,Servicos,69301-000,BOA VISTA,RR
387362,Andrade e Filhos,ANDRADE E FILHOS LTDA,Ativo,2023-10-23 23:46:05.000000,2026-03-19 19:30:01.726566,Chamado,Não,80.0,5,10,0,10,0,80.0,0.0,Vendas Diretas,Varejo,76801-000,PORTO VELHO,RO
710870,Jesus Ltda.,JESUS LTDA. LTDA,Ativo,2025-07-06 04:22:06.000000,2026-03-19 19:30:01.726585,Eqpto/Colab,Sim,80.0,5,0,50,5,5,10.0,40.0,Manufatura Sul,Industria,77001-000,PALMAS,TO
227036,Monteiro Abreu Ltda.,MONTEIRO ABREU LTDA. LTDA,Inativo,2024-11-12 01:27:54.000000,2026-03-19 19:30:01.726604,Eqpto/Colab,Rescindido,10.0,50,10,10,10,50,80.0,10.0,Tecnologia,Servicos,63010-000,JUAZEIRO DO NORTE,CE
600114,Rezende - EI,REZENDE - EI LTDA,Ativo,2023-09-11 06:30:13.000000,2026-03-19 19:30:01.726625,Chamado,Sim,80.0,5,20,10,0,10,80.0,80.0,Manufatura Sul,Industria,36010-000,JUIZ DE FORA,MG
776096,Brito da Luz - EI,BRITO DA LUZ - EI LTDA,Ativo,2024-06-14 12:56:38.000000,2026-03-19 19:30:01.726646,Horas,Rescindido,10.0,50,10,20,20,5,0.0,80.0,Vendas Diretas,Varejo,69005-000,MANAUS,AM
884476,Garcia,GARCIA LTDA,Inativo,2023-06-03 05:39:44.000000,2026-03-19 19:30:01.726667,Eqpto/Colab,Não,80.0,5,0,0,50,10,40.0,20.0,Escritorios Associados,Contabil,74003-010,GOIANIA,GO
582138,Pires,PIRES LTDA,Ativo,2025-05-22 18:53:24.000000,2026-03-19 19:30:01.726685,Horas,Não,80.0,10,0,50,5,50,40.0,20.0,Manufatura Sul,Industria,76801-000,PORTO VELHO,RO
230212,Nogueira,NOGUEIRA LTDA,Inativo,2024-05-22 08:42:49.000000,2026-03-19 19:30:01.726703,Eqpto/Colab,Sim,20.0,20,50,20,10,20,40.0,10.0,Tecnologia,Servicos,57010-000,MACEIO,AL
132851,Fogaca,FOGACA LTDA,Inativo,2025-01-17 11:04:32.000000,2026-03-19 19:30:01.726721,Eqpto/Colab,Não,40.0,10,10,5,0,50,20.0,20.0,Tecnologia,Servicos,86010-000,LONDRINA,PR
370129,Nunes e Filhos,NUNES E FILHOS LTDA,Inativo,2025-05-11 22:18:21.000000,2026-03-19 19:30:01.726740,Horas,Sim,20.0,20,20,20,5,20,20.0,80.0,Tecnologia,Servicos,63010-000,JUAZEIRO DO NORTE,CE
700289,Pimenta,PIMENTA LTDA,Inativo,2024-02-05 19:13:22.000000,2026-03-19 19:30:01.726758,Eqpto/Colab,Rescindido,40.0,50,50,10,0,20,80.0,20.0,Vendas Diretas,Varejo,15010-000,SAO JOSE DO RIO PRETO,SP
732317,Pacheco Fernandes e Filhos,PACHECO FERNANDES E FILHOS LTDA,Inativo,2024-08-19 00:45:41.000000,2026-03-19 19:30:01.726776,Chamado,Sim,40.0,50,5,5,10,5,20.0,80.0,Vendas Diretas,Varejo,66010-000,BELEM,PA
283899,Castro,CASTRO LTDA,Inativo,2024-05-04 09:03:50.000000,2026-03-19 19:30:01.726797,Chamado,Não,10.0,10,0,5,5,0,80.0,10.0,Vendas Diretas,Varejo,89201-000,JOINVILLE,SC
492555,Aparecida Ferreira S/A,APARECIDA FERREIRA S/A LTDA,Inativo,2023-08-18 06:50:33.000000,2026-03-19 19:30:01.726817,Eqpto/Colab,Não,20.0,10,0,20,0,10,80.0,40.0,Tecnologia,Servicos,60010-000,FORTALEZA,CE
417990,Nunes,NUNES LTDA,Inativo,2025-07-14 19:20:03.000000,2026-03-19 19:30:01.726837,Horas,Rescindido,20.0,20,20,10,5,50,10.0,20.0,Vendas Diretas,Varejo,90010-000,PORTO ALEGRE,RS
312672,da Cruz - ME,DA CRUZ - ME LTDA,Inativo,2026-01-01 12:17:05.000000,2026-03-19 19:30:01.726856,Chamado,Não,20.0,10,10,20,10,0,40.0,10.0,Vendas Diretas,Varejo,58400-000,CAMPINA GRANDE,PB
408827,Pastor,PASTOR LTDA,Inativo,2023-08-14 23:46:24.000000,2026-03-19 19:30:01.726874,Chamado,Sim,0.0,5,5,0,20,0,80.0,10.0,Escritorios Associados,Contabil,38400-000,UBERLANDIA,MG
478129,Marques,MARQUES LTDA,Ativo,2023-04-18 10:47:08.000000,2026-03-19 19:30:01.726895,Eqpto/Colab,Sim,40.0,5,50,20,50,10,80.0,0.0,Tecnologia,Servicos,66010-000,BELEM,PA
712472,Peixoto,PEIXOTO LTDA,Ativo,2023-11-14 05:04:32.000000,2026-03-19 19:30:01.726930,Horas,Não,40.0,20,10,50,10,50,80.0,10.0,Tecnologia,Servicos,63010-000,JUAZEIRO DO NORTE,CE
296274,Cirino S/A,CIRINO S/A LTDA,Ativo,2023-08-02 16:22:23.000000,2026-03-19 19:30:01.726962,Horas,Sim,40.0,5,0,20,5,0,20.0,0.0,Tecnologia,Servicos,63010-000,JUAZEIRO DO NORTE,CE
219810,Jesus,JESUS LTDA,Inativo,2023-12-17 20:16:45.000000,2026-03-19 19:30:01.726994,Horas,Sim,20.0,0,0,0,0,0,0.0,0.0,Tecnologia,Servicos,40010-000,SALVADOR,BA
732805,Teixeira,TEIXEIRA LTDA,Ativo,2025-03-23 02:04:12.000000,2026-03-19 19:30:01.727016,Eqpto/Colab,Rescindido,80.0,0,5,20,5,5,10.0,80.0,Escritorios Associados,Contabil,36010-000,JUIZ DE FORA,MG
284198,Cardoso,CARDOSO LTDA,Inativo,2025-09-19 05:57:09.000000,2026-03-19 19:30:01.727042,Eqpto/Colab,Não,20.0,50,20,0,50,5,10.0,10.0,Tecnologia,Servicos,24020-000,NITEROI,RJ
436049,Rodrigues,RODRIGUES LTDA,Ativo,2025-11-29 18:11:09.000000,2026-03-19 19:30:01.727065,Eqpto/Colab,Não,10.0,50,50,10,20,10,20.0,0.0,Tecnologia,Servicos,39400-000,MONTES CLAROS,MG
339797,da Luz,DA LUZ LTDA,Ativo,2024-04-09 05:16:08.000000,2026-03-19 19:30:01.727089,Eqpto/Colab,Rescindido,40.0,20,0,0,0,10,80.0,20.0,Escritorios Associados,Contabil,24020-000,NITEROI,RJ
815634,Viana,VIANA LTDA,Inativo,2024-02-01 22:57:08.000000,2026-03-19 19:30:01.727109,Eqpto/Colab,Rescindido,20.0,5,50,50,0,0,80.0,20.0,Manufatura Sul,Industria,88010-000,FLORIANOPOLIS,SC
480834,Moura,MOURA LTDA,Inativo,2024-02-27 04:55:41.000000,2026-03-19 19:30:01.727128,Chamado,Rescindido,0.0,20,10,50,20,5,10.0,0.0,Manufatura Sul,Industria,99010-000,PASSO FUNDO,RS
217065,Cirino,CIRINO LTDA,Inativo,2024-12-15 08:41:15.000000,2026-03-19 19:30:01.727147,Eqpto/Colab,Não,10.0,20,20,50,0,0,80.0,0.0,Tecnologia,Servicos,14010-000,RIBEIRAO PRETO,SP
767840,Silva e Filhos,SILVA E FILHOS LTDA,Ativo,2026-01-10 09:22:04.000000,2026-03-19 19:30:01.727166,Chamado,Sim,10.0,20,5,5,20,20,40.0,40.0,Vendas Diretas,Varejo,39400-000,MONTES CLAROS,MG
430517,Borges Freitas - ME,BORGES FREITAS - ME LTDA,Inativo,2023-06-07 17:43:14.000000,2026-03-19 19:30:01.727223,Chamado,Não,80.0,10,0,5,50,0,10.0,0.0,Manufatura Sul,Industria,89201-000,JOINVILLE,SC
626239,Albuquerque,ALBUQUERQUE LTDA,Inativo,2024-02-16 23:36:33.000000,2026-03-19 19:30:01.727264,Horas,Rescindido,0.0,50,0,20,10,50,40.0,80.0,Tecnologia,Servicos,44001-000,FEIRA DE SANTANA,BA
657808,Peixoto,PEIXOTO LTDA,Inativo,2023-10-27 13:11:13.000000,2026-03-19 19:30:01.727286,Horas,Não,0.0,5,20,50,10,10,0.0,10.0,Vendas Diretas,Varejo,79002-000,CAMPO GRANDE,MS
523615,Mendonca Costela Ltda.,MENDONCA COSTELA LTDA. LTDA,Ativo,2024-05-24 05:09:44.000000,2026-03-19 19:30:01.727309,Chamado,Rescindido,10.0,0,0,50,5,20,80.0,10.0,Tecnologia,Servicos,36010-000,JUIZ DE FORA,MG
851594,da Luz Cunha - EI,DA LUZ CUNHA - EI LTDA,Ativo,2025-11-27 00:09:31.000000,2026-03-19 19:30:01.727332,Chamado,Não,40.0,10,5,10,5,5,0.0,20.0,Tecnologia,Servicos,13010-000,CAMPINAS,SP
299759,Novais S/A,NOVAIS S/A LTDA,Ativo,2024-12-24 23:03:46.000000,2026-03-19 19:30:01.727351,Chamado,Rescindido,0.0,20,10,0,20,50,10.0,20.0,Manufatura Sul,Industria,59010-000,NATAL,RN
531491,Sales,SALES LTDA,Inativo,2024-08-02 01:50:20.000000,2026-03-19 19:30:01.727370,Eqpto/Colab,Sim,80.0,0,5,5,10,50,20.0,0.0,Tecnologia,Servicos,58010-000,JOAO PESSOA,PB
198929,Nogueira Pinto S.A.,NOGUEIRA PINTO S.A. LTDA,Inativo,2026-01-19 10:59:21.000000,2026-03-19 19:30:01.727390,Horas,Não,0.0,20,0,5,20,5,10.0,40.0,Escritorios Associados,Contabil,76801-000,PORTO VELHO,RO
858640,Cavalcanti - EI,CAVALCANTI - EI LTDA,Ativo,2024-06-12 10:21:07.000000,2026-03-19 19:30:01.727408,Horas,Sim,80.0,10,20,0,50,50,40.0,80.0,Manufatura Sul,Industria,89010-000,BLUMENAU,SC
841604,Gomes - ME,GOMES - ME LTDA,Inativo,2025-04-14 15:55:52.000000,2026-03-19 19:30:01.727427,Chamado,Sim,20.0,20,20,0,50,50,80.0,20.0,Tecnologia,Servicos,60010-000,FORTALEZA,CE
800203,Castro,CASTRO LTDA,Ativo,2023-08-21 12:06:24.000000,2026-03-19 19:30:01.727446,Chamado,Não,20.0,5,0,50,10,50,10.0,40.0,Tecnologia,Servicos,89201-000,JOINVILLE,SC
560924,Carvalho e Filhos,CARVALHO E FILHOS LTDA,Ativo,2025-11-24 23:58:13.000000,2026-03-19 19:30:01.727465,Chamado,Rescindido,40.0,50,10,10,50,0,40.0,20.0,Tecnologia,Servicos,76801-000,PORTO VELHO,RO
327877,Moraes - ME,MORAES - ME LTDA,Inativo,2025-07-25 01:32:07.000000,2026-03-19 19:30:01.727483,Horas,Não,0.0,20,20,10,20,0,20.0,20.0,Escritorios Associados,Contabil,89201-000,JOINVILLE,SC
789471,Goncalves,GONCALVES LTDA,Inativo,2025-12-09 09:24:46.000000,2026-03-19 19:30:01.727504,Horas,Sim,10.0,5,50,20,0,5,40.0,20.0,Escritorios Associados,Contabil,60010-000,FORTALEZA,CE
257708,Araujo Moreira - EI,ARAUJO MOREIRA - EI LTDA,Ativo,2026-03-08 02:44:34.000000,2026-03-19 19:30:01.727525,Eqpto/Colab,Rescindido,10.0,20,50,10,5,50,10.0,20.0,Vendas Diretas,Varejo,11010-000,SANTOS,SP
227440,Sampaio S/A,SAMPAIO S/A LTDA,Inativo,2025-11-26 18:33:46.000000,2026-03-19 19:30:01.727544,Eqpto/Colab,Não,0.0,10,0,20,5,10,80.0,20.0,Manufatura Sul,Industria,13010-000,CAMPINAS,SP
486764,Siqueira Aparecida - EI,SIQUEIRA APARECIDA - EI LTDA,Ativo,2025-06-26 02:40:39.000000,2026-03-19 19:30:01.727563,Horas,Não,10.0,5,10,50,5,10,20.0,20.0,Manufatura Sul,Industria,11010-000,SANTOS,SP
336271,Sampaio,SAMPAIO LTDA,Inativo,2025-06-18 10:50:27.000000,2026-03-19 19:30:01.727593,Chamado,Sim,20.0,0,50,20,50,5,20.0,40.0,Manufatura Sul,Industria,64000-000,TERESINA,PI
398851,Lima,LIMA LTDA,Ativo,2023-11-08 07:13:34.000000,2026-03-19 19:30:01.727613,Chamado,Não,20.0,0,20,0,50,50,0.0,10.0,Tecnologia,Servicos,96010-000,PELOTAS,RS
356741,Sa,SA LTDA,Ativo,2025-12-03 10:01:24.000000,2026-03-19 19:30:01.727643,Eqpto/Colab,Rescindido,10.0,0,50,10,20,20,10.0,80.0,Vendas Diretas,Varejo,69900-000,RIO BRANCO,AC
530675,Ribeiro,RIBEIRO LTDA,Ativo,2025-02-19 05:26:43.000000,2026-03-19 19:30:01.727666,Chamado,Rescindido,40.0,50,5,20,10,0,10.0,0.0,Manufatura Sul,Industria,29010-000,VITORIA,ES
578797,Pires Campos - EI,PIRES CAMPOS - EI LTDA,Ativo,2023-08-28 14:47:22.000000,2026-03-19 19:30:01.727684,Chamado,Não,80.0,50,10,5,20,0,10.0,80.0,Tecnologia,Servicos,49010-000,ARACAJU,SE
821638,Vargas S/A,VARGAS S/A LTDA,Inativo,2025-04-30 09:40:24.000000,2026-03-19 19:30:01.727702,Horas,Sim,20.0,10,0,0,20,0,40.0,10.0,Vendas Diretas,Varejo,65010-000,SAO LUIS,MA
640182,da Rosa,DA ROSA LTDA,Ativo,2025-10-17 16:10:48.000000,2026-03-19 19:30:01.727720,Horas,Rescindido,0.0,20,0,5,5,20,40.0,40.0,Tecnologia,Servicos,15010-000,SAO JOSE DO RIO PRETO,SP
187668,Lopes Ltda.,LOPES LTDA. LTDA,Inativo,2025-06-22 15:33:20.000000,2026-03-19 19:30:01.727741,Chamado,Rescindido,0.0,20,5,10,20,0,20.0,40.0,Vendas Diretas,Varejo,69005-000,MANAUS,AM
880071,Cavalcanti,CAVALCANTI LTDA,Inativo,2024-07-10 23:50:04.000000,2026-03-19 19:30:01.727760,Eqpto/Colab,Rescindido,20.0,5,0,10,0,50,0.0,40.0,Escritorios Associados,Contabil,90010-000,PORTO ALEGRE,RS
562658,Andrade,ANDRADE LTDA,Inativo,2023-07-31 08:44:18.000000,2026-03-19 19:30:01.727779,Horas,Rescindido,10.0,10,10,50,0,20,40.0,0.0,Escritorios Associados,Contabil,55002-000,CARUARU,PE
888966,Borges Andrade S.A.,BORGES ANDRADE S.A. LTDA,Inativo,2025-08-13 19:44:55.000000,2026-03-19 19:30:01.727815,Eqpto/Colab,Não,0.0,50,10,0,20,50,40.0,10.0,Tecnologia,Servicos,11010-000,SANTOS,SP
875895,Lima,LIMA LTDA,Ativo,2024-08-16 19:17:04.000000,2026-03-19 19:30:01.727852,Horas,Rescindido,80.0,50,20,5,10,0,0.0,80.0,Vendas Diretas,Varejo,58400-000,CAMPINA GRANDE,PB
140917,da Mota Silveira S.A.,DA MOTA SILVEIRA S.A. LTDA,Inativo,2025-09-14 18:36:06.000000,2026-03-19 19:30:01.727886,Chamado,Não,10.0,5,10,5,20,20,40.0,20.0,Escritorios Associados,Contabil,80010-000,CURITIBA,PR
562801,Viana - EI,VIANA - EI LTDA,Inativo,2025-12-09 10:29:57.000000,2026-03-19 19:30:01.727918,Horas,Sim,20.0,5,20,20,20,10,40.0,80.0,Tecnologia,Servicos,14010-000,RIBEIRAO PRETO,SP
373464,Martins,MARTINS LTDA,Inativo,2025-07-01 01:21:17.000000,2026-03-19 19:30:01.727946,Horas,Sim,0.0,50,50,5,10,10,40.0,40.0,Tecnologia,Servicos,40010-000,SALVADOR,BA
438942,Melo - ME,MELO - ME LTDA,Inativo,2025-06-11 01:14:55.000000,2026-03-19 19:30:01.727986,Eqpto/Colab,Sim,0.0,20,0,0,20,20,10.0,20.0,Escritorios Associados,Contabil,01001-000,SAO PAULO,SP
708399,Teixeira da Cunha S.A.,TEIXEIRA DA CUNHA S.A. LTDA,Inativo,2025-07-14 22:10:25.000000,2026-03-19 19:30:01.728012,Chamado,Rescindido,40.0,50,20,50,10,50,0.0,40.0,Vendas Diretas,Varejo,36010-000,JUIZ DE FORA,MG
627094,Sampaio Jesus - ME,SAMPAIO JESUS - ME LTDA,Inativo,2025-11-10 08:34:08.000000,2026-03-19 19:30:01.728038,Horas,Rescindido,20.0,5,0,50,50,20,40.0,0.0,Escritorios Associados,Contabil,79002-000,CAMPO GRANDE,MS
784154,Aragao S/A,ARAGAO S/A LTDA,Ativo,2025-12-09 22:11:31.000000,2026-03-19 19:30:01.728065,Horas,Rescindido,40.0,5,10,0,50,20,40.0,20.0,Manufatura Sul,Industria,96010-000,PELOTAS,RS
642953,Goncalves,GONCALVES LTDA,Ativo,2023-07-16 11:45:14.000000,2026-03-19 19:30:01.728092,Chamado,Rescindido,10.0,0,5,20,10,5,20.0,20.0,Escritorios Associados,Contabil,14010-000,RIBEIRAO PRETO,SP
662320,Freitas - EI,FREITAS - EI LTDA,Ativo,2023-10-15 01:51:54.000000,2026-03-19 19:30:01.728121,Horas,Sim,40.0,20,10,50,5,10,40.0,20.0,Tecnologia,Servicos,77001-000,PALMAS,TO
559439,Camargo Ltda.,CAMARGO LTDA. LTDA,Ativo,2024-07-29 11:21:37.000000,2026-03-19 19:30:01.728141,Horas,Sim,40.0,50,20,20,20,20,80.0,80.0,Escritorios Associados,Contabil,79002-000,CAMPO GRANDE,MS
282185,Jesus,JESUS LTDA,Inativo,2024-07-12 06:02:39.000000,2026-03-19 19:30:01.728167,Horas,Rescindido,20.0,50,5,0,0,0,80.0,20.0,Vendas Diretas,Varejo,01001-000,SAO PAULO,SP
207392,Machado,MACHADO LTDA,Inativo,2024-10-23 13:19:56.000000,2026-03-19 19:30:01.728210,Chamado,Rescindido,40.0,5,50,5,5,10,0.0,10.0,Vendas Diretas,Varejo,24020-000,NITEROI,RJ
178055,Vasconcelos - EI,VASCONCELOS - EI LTDA,Ativo,2024-07-28 15:07:51.000000,2026-03-19 19:30:01.728241,Horas,Sim,10.0,50,10,5,20,10,0.0,10.0,Vendas Diretas,Varejo,96010-000,PELOTAS,RS
449928,Macedo Ltda.,MACEDO LTDA. LTDA,Inativo,2025-10-26 17:11:37.000000,2026-03-19 19:30:01.728270,Eqpto/Colab,Rescindido,0.0,50,0,10,20,5,0.0,40.0,Tecnologia,Servicos,89201-000,JOINVILLE,SC
101805,Azevedo,AZEVEDO LTDA,Ativo,2024-08-15 00:24:08.000000,2026-03-19 19:30:01.728300,Chamado,Sim,0.0,50,5,0,50,20,0.0,80.0,Vendas Diretas,Varejo,69900-000,RIO BRANCO,AC
110863,Garcia,GARCIA LTDA,Ativo,2025-04-30 04:02:11.000000,2026-03-19 19:30:01.728338,Eqpto/Colab,Não,80.0,10,20,5,5,10,0.0,0.0,Tecnologia,Servicos,60010-000,FORTALEZA,CE
655414,Viana,VIANA LTDA,Ativo,2024-07-13 10:27:15.000000,2026-03-19 19:30:01.728359,Horas,Não,80.0,20,10,5,5,50,0.0,80.0,Manufatura Sul,Industria,11010-000,SANTOS,SP
614023,Monteiro,MONTEIRO LTDA,Ativo,2025-04-05 12:42:09.000000,2026-03-19 19:30:01.728380,Eqpto/Colab,Não,10.0,5,50,10,50,5,10.0,40.0,Tecnologia,Servicos,68900-000,MACAPA,AP
416327,Campos - EI,CAMPOS - EI LTDA,Ativo,2024-07-22 05:36:04.000000,2026-03-19 19:30:01.728411,Eqpto/Colab,Sim,0.0,10,50,0,50,5,40.0,20.0,Manufatura Sul,Industria,50010-000,RECIFE,PE
620444,Costela S/A,COSTELA S/A LTDA,Ativo,2024-06-30 01:58:43.000000,2026-03-19 19:30:01.728451,Chamado,Sim,80.0,50,20,5,10,10,0.0,80.0,Escritorios Associados,Contabil,90010-000,PORTO ALEGRE,RS
130595,Montenegro S/A,MONTENEGRO S/A LTDA,Inativo,2025-12-21 08:19:33.000000,2026-03-19 19:30:01.728487,Eqpto/Colab,Rescindido,0.0,5,10,10,10,20,40.0,40.0,Manufatura Sul,Industria,99010-000,PASSO FUNDO,RS
137081,Araujo Camargo - EI,ARAUJO CAMARGO - EI LTDA,Ativo,2024-03-24 12:49:54.000000,2026-03-19 19:30:01.728506,Chamado,Rescindido,20.0,20,20,10,0,0,10.0,0.0,Manufatura Sul,Industria,79002-000,CAMPO GRANDE,MS
471986,Garcia Ltda.,GARCIA LTDA. LTDA,Inativo,2025-03-25 00:35:47.000000,2026-03-19 19:30:01.728524,Eqpto/Colab,Não,10.0,10,10,0,0,20,80.0,10.0,Escritorios Associados,Contabil,30110-000,BELO HORIZONTE,MG
533131,Moura,MOURA LTDA,Ativo,2024-05-17 13:37:00.000000,2026-03-19 19:30:01.728544,Chamado,Não,20.0,5,0,20,5,10,40.0,40.0,Escritorios Associados,Contabil,86010-000,LONDRINA,PR
886870,Freitas,FREITAS LTDA,Inativo,2023-06-29 13:26:18.000000,2026-03-19 19:30:01.728562,Eqpto/Colab,Sim,80.0,5,50,50,5,20,40.0,80.0,Vendas Diretas,Varejo,20010-000,RIO DE JANEIRO,RJ
523928,Pereira,PEREIRA LTDA,Ativo,2024-08-20 12:02:33.000000,2026-03-19 19:30:01.728581,Chamado,Sim,10.0,50,50,10,20,5,40.0,80.0,Vendas Diretas,Varejo,69900-000,RIO BRANCO,AC
391941,da Mota,DA MOTA LTDA,Inativo,2023-05-20 18:33:15.000000,2026-03-19 19:30:01.728599,Eqpto/Colab,Sim,0.0,0,0,10,10,10,20.0,40.0,Manufatura Sul,Industria,12209-000,SAO JOSE DOS CAMPOS,SP
409815,Camargo,CAMARGO LTDA,Inativo,2023-12-11 00:34:51.000000,2026-03-19 19:30:01.728616,Chamado,Rescindido,0.0,20,5,10,10,5,80.0,80.0,Vendas Diretas,Varejo,20010-000,RIO DE JANEIRO,RJ
525000,Camargo - ME,CAMARGO - ME LTDA,Ativo,2023-05-17 13:15:16.000000,2026-03-19 19:30:01.728634,Eqpto/Colab,Não,80.0,10,0,50,50,50,40.0,0.0,Escritorios Associados,Contabil,56302-000,PETROLINA,PE
206930,Pires S/A,PIRES S/A LTDA,Ativo,2026-01-29 19:05:23.000000,2026-03-19 19:30:01.728651,Chamado,Rescindido,10.0,5,20,5,50,10,20.0,20.0,Tecnologia,Servicos,50010-000,RECIFE,PE
159947,Fonseca e Filhos,FONSECA E FILHOS LTDA,Ativo,2023-09-29 16:37:37.000000,2026-03-19 19:30:01.728669,Chamado,Não,20.0,0,10,50,20,20,20.0,10.0,Tecnologia,Servicos,66010-000,BELEM,PA
